Date,Temperature,Rainfall,Humidity,Location
2023-01-07,19.76,0.0,78.77,Hassan
2023-01-08,19.48,0.0,76.82,Hassan
2023-01-09,18.26,0.0,68.71,Hassan
2023-01-10,17.11,0.0,67.8,Hassan
2023-01-11,17.78,0.0,65.48,Hassan
2023-01-12,18.8,0.0,59.04,Hassan
2023-01-13,19.15,0.0,55.65,Hassan
2023-01-14,18.74,0.0,62.91,Hassan
2023-01-15,18.84,0.0,57.23,Hassan
2023-01-16,19.56,0.0,57.27,Hassan
2023-01-17,19.04,0.0,65.49,Hassan
2023-01-18,18.74,0.0,66.23,Hassan
2023-01-19,18.65,0.0,65.33,Hassan
2023-01-20,18.25,0.0,69.47,Hassan
2023-01-21,19.34,0.0,72.3,Hassan
2023-01-22,19.05,0.0,67.19,Hassan
2023-01-23,20.68,0.01,71.5,Hassan
2023-01-24,21.59,1.75,78.42,Hassan
2023-01-25,21.24,1.11,72.75,Hassan
2023-01-26,20.17,0.0,63.97,Hassan
2023-01-27,19.49,0.0,63.18,Hassan
2023-01-28,19.18,0.0,59.32,Hassan
2023-01-29,19.54,0.0,62.17,Hassan
2023-01-30,21.21,0.0,73.64,Hassan
2023-01-31,21.63,0.0,68.66,Hassan
2023-02-01,21.56,0.0,60.86,Hassan
2023-02-02,21.48,0.0,66.3,Hassan
2023-02-03,22.33,0.01,66.85,Hassan
2023-02-04,23.06,0.2,65.26,Hassan
2023-02-05,22.86,0.0,60.56,Hassan
2023-02-06,22.45,0.0,61.69,Hassan
2023-02-07,22.04,0.0,60.28,Hassan
2023-02-08,22.93,0.0,55.56,Hassan
2023-02-09,22.29,0.0,60.94,Hassan
2023-02-10,22.14,0.0,58.3,Hassan
2023-02-11,22.41,0.0,53.35,Hassan
2023-02-12,22.53,0.0,46.71,Hassan
2023-02-13,22.4,0.0,45.22,Hassan
2023-02-14,22.26,0.0,45.85,Hassan
2023-02-15,22.14,0.0,41.28,Hassan
2023-02-16,22.41,0.0,44.18,Hassan
2023-02-17,22.29,0.0,47.67,Hassan
2023-02-18,22.49,0.0,49.34,Hassan
2023-02-19,23.06,0.0,44.91,Hassan
2023-02-20,23.33,0.0,45.48,Hassan
2023-02-21,23.63,0.0,40.25,Hassan
2023-02-22,23.26,0.0,41.3,Hassan
2023-02-23,22.95,0.0,39.49,Hassan
2023-02-24,22.7,0.0,35.66,Hassan
2023-02-25,22.86,0.0,33.41,Hassan
2023-02-26,23.4,0.0,37.58,Hassan
2023-02-27,22.78,0.0,41.09,Hassan
2023-02-28,23.24,0.0,40.22,Hassan
2023-03-01,24.9,0.0,53.21,Hassan
2023-03-02,23.68,0.0,37.83,Hassan
2023-03-03,23.27,0.0,36.57,Hassan
2023-03-04,23.76,0.0,32.41,Hassan
2023-03-05,23.86,0.0,32.45,Hassan
2023-03-06,24.19,0.0,33.71,Hassan
2023-03-07,24.04,0.0,32.86,Hassan
2023-03-08,23.65,0.0,37.5,Hassan
2023-03-09,22.8,0.0,36.94,Hassan
2023-03-10,24.02,0.0,37.95,Hassan
2023-03-11,24.67,0.0,41.21,Hassan
2023-03-12,24.87,0.0,40.93,Hassan
2023-03-13,25.67,0.0,45.32,Hassan
2023-03-14,26.76,0.0,38.62,Hassan
2023-03-15,27.46,0.01,41.33,Hassan
2023-03-16,27.22,0.45,49.8,Hassan
2023-03-17,27.02,2.25,51.38,Hassan
2023-03-18,26.5,0.8,55.55,Hassan
2023-03-19,24.84,0.14,60.93,Hassan
2023-03-20,24.4,0.0,52.59,Hassan
2023-03-21,24.04,0.0,47.41,Hassan
2023-03-22,25.24,0.0,49.26,Hassan
2023-03-23,26.66,0.01,50.78,Hassan
2023-03-24,27.18,0.17,46.05,Hassan
2023-03-25,25.56,0.49,56.87,Hassan
2023-03-26,26.35,0.05,53.2,Hassan
2023-03-27,27.39,0.02,44.17,Hassan
2023-03-28,28.09,0.0,41.77,Hassan
2023-03-29,27.31,2.47,53.7,Hassan
2023-03-30,26.34,1.28,59.71,Hassan
2023-03-31,27.03,0.03,54.11,Hassan
2023-04-01,26.77,0.16,49.15,Hassan
2023-04-02,27.41,0.02,46.17,Hassan
2023-04-03,27.12,0.44,45.19,Hassan
2023-04-04,26.45,2.15,55.56,Hassan
2023-04-05,27.67,0.44,53.23,Hassan
2023-04-06,27.68,2.36,54.53,Hassan
2023-04-07,27.73,0.44,48.45,Hassan
2023-04-08,27.55,0.0,44.45,Hassan
2023-04-09,27.46,0.0,39.98,Hassan
2023-04-10,28.31,0.0,39.65,Hassan
2023-04-11,28.18,0.0,36.54,Hassan
2023-04-12,27.4,0.0,33.98,Hassan
2023-04-13,27.97,0.0,27.79,Hassan
2023-04-14,28.29,0.0,37.62,Hassan
2023-04-15,28.14,0.0,40.53,Hassan
2023-04-16,26.84,0.0,33.97,Hassan
2023-04-17,26.77,0.0,35.22,Hassan
2023-04-18,28.08,0.0,33.28,Hassan
2023-04-19,28.97,0.0,35.73,Hassan
2023-04-20,28.74,0.09,51.95,Hassan
2023-04-21,28.49,1.14,53.63,Hassan
2023-04-22,29.28,1.35,49.23,Hassan
2023-04-23,29.08,0.23,49.95,Hassan
2023-04-24,28.43,0.47,53.47,Hassan
2023-04-25,27.05,2.83,56.44,Hassan
2023-04-26,25.86,2.18,64.93,Hassan
2023-04-27,27.51,0.12,59.08,Hassan
2023-04-28,28.67,0.06,52.29,Hassan
2023-04-29,27.5,9.1,60.37,Hassan
2023-04-30,24.72,3.66,77.3,Hassan
2023-05-01,24.77,12.53,73.09,Hassan
2023-05-02,25.81,1.64,67.94,Hassan
2023-05-03,24.64,1.41,68.96,Hassan
2023-05-04,25.84,5.07,66.51,Hassan
2023-05-05,23.9,5.99,75.44,Hassan
2023-05-06,24.83,4.48,71.64,Hassan
2023-05-07,24.97,2.6,71.29,Hassan
2023-05-08,24.24,3.49,78.77,Hassan
2023-05-09,26.35,1.14,68.23,Hassan
2023-05-10,27.27,0.3,66.01,Hassan
2023-05-11,27.69,1.48,65.61,Hassan
2023-05-12,27.26,5.72,68.36,Hassan
2023-05-13,26.53,0.44,71.79,Hassan
2023-05-14,27.03,0.02,67.57,Hassan
2023-05-15,26.95,0.0,65.51,Hassan
2023-05-16,28.26,0.27,60.24,Hassan
2023-05-17,28.73,0.08,57.43,Hassan
2023-05-18,29.27,0.0,55.23,Hassan
2023-05-19,28.47,0.02,57.86,Hassan
2023-05-20,27.5,2.69,63.6,Hassan
2023-05-21,27.08,6.56,67.66,Hassan
2023-05-22,27.29,7.4,66.82,Hassan
2023-05-23,26.35,4.33,67.99,Hassan
2023-05-24,26.25,2.03,70.1,Hassan
2023-05-25,26.35,2.86,70.34,Hassan
2023-05-26,26.37,1.2,67.82,Hassan
2023-05-27,26.85,0.02,66.05,Hassan
2023-05-28,26.86,0.14,64.98,Hassan
2023-05-29,26.78,1.48,66.57,Hassan
2023-05-30,25.78,5.34,73.49,Hassan
2023-05-31,25.91,9.78,71.66,Hassan
2023-06-01,25.32,1.14,73.66,Hassan
2023-06-02,25.9,0.13,68.38,Hassan
2023-06-03,27.37,0.24,66.53,Hassan
2023-06-04,26.19,0.38,70.75,Hassan
2023-06-05,24.83,0.1,78.71,Hassan
2023-06-06,26.42,0.88,71.71,Hassan
2023-06-07,26.0,0.36,71.77,Hassan
2023-06-08,25.53,0.83,73.8,Hassan
2023-06-09,26.03,0.99,69.88,Hassan
2023-06-10,24.66,1.83,74.1,Hassan
2023-06-11,24.73,0.73,74.24,Hassan
2023-06-12,25.03,7.94,75.4,Hassan
2023-06-13,25.69,1.18,72.59,Hassan
2023-06-14,25.4,1.19,74.09,Hassan
2023-06-15,26.03,0.49,71.43,Hassan
2023-06-16,26.27,0.02,69.18,Hassan
2023-06-17,25.68,3.27,73.73,Hassan
2023-06-18,24.93,1.36,75.79,Hassan
2023-06-19,24.25,0.36,75.15,Hassan
2023-06-20,24.9,5.99,70.95,Hassan
2023-06-21,24.52,19.32,77.65,Hassan
2023-06-22,24.57,4.54,73.45,Hassan
2023-06-23,23.07,2.45,71.71,Hassan
2023-06-24,23.48,4.68,81.64,Hassan
2023-06-25,23.4,2.11,79.64,Hassan
2023-06-26,23.16,0.24,73.7,Hassan
2023-06-27,23.21,6.49,74.66,Hassan
2023-06-28,23.13,3.54,74.37,Hassan
2023-06-29,23.13,5.45,77.66,Hassan
2023-06-30,23.42,1.03,72.93,Hassan
2023-07-01,23.82,1.51,73.7,Hassan
2023-07-02,23.18,3.12,79.48,Hassan
2023-07-03,23.57,7.25,80.92,Hassan
2023-07-04,23.23,11.16,82.03,Hassan
2023-07-05,22.43,14.4,81.64,Hassan
2023-07-06,22.31,8.5,80.54,Hassan
2023-07-07,23.27,9.68,78.45,Hassan
2023-07-08,23.08,7.31,79.51,Hassan
2023-07-09,22.96,5.0,83.16,Hassan
2023-07-10,23.2,5.57,83.46,Hassan
2023-07-11,23.29,2.28,78.15,Hassan
2023-07-12,22.6,3.1,75.89,Hassan
2023-07-13,22.89,4.37,77.18,Hassan
2023-07-14,22.99,3.08,79.71,Hassan
2023-07-15,23.54,5.75,79.17,Hassan
2023-07-16,23.85,3.69,80.06,Hassan
2023-07-17,23.71,1.87,80.38,Hassan
2023-07-18,23.98,0.86,78.52,Hassan
2023-07-19,23.48,1.57,79.39,Hassan
2023-07-20,23.88,2.65,78.08,Hassan
2023-07-21,23.44,4.55,81.25,Hassan
2023-07-22,23.02,8.25,78.98,Hassan
2023-07-23,23.24,14.15,80.19,Hassan
2023-07-24,22.47,27.87,84.93,Hassan
2023-07-25,21.54,12.63,85.38,Hassan
2023-07-26,21.66,19.71,86.12,Hassan
2023-07-27,21.33,6.71,85.49,Hassan
2023-07-28,22.68,1.97,81.5,Hassan
2023-07-29,22.99,0.62,80.58,Hassan
2023-07-30,23.36,0.35,79.76,Hassan
2023-07-31,23.55,0.39,79.5,Hassan
2023-08-01,23.22,0.14,80.13,Hassan
2023-08-02,23.2,0.04,79.33,Hassan
2023-08-03,23.51,0.12,78.13,Hassan
2023-08-04,23.61,1.01,78.52,Hassan
2023-08-05,23.32,1.26,80.14,Hassan
2023-08-06,23.49,0.68,80.24,Hassan
2023-08-07,23.79,0.16,78.18,Hassan
2023-08-08,23.86,0.31,77.57,Hassan
2023-08-09,24.44,0.29,75.25,Hassan
2023-08-10,24.0,2.69,78.41,Hassan
2023-08-11,24.19,1.38,78.86,Hassan
2023-08-12,23.86,0.07,78.07,Hassan
2023-08-13,23.6,0.07,77.56,Hassan
2023-08-14,23.22,0.02,76.49,Hassan
2023-08-15,23.84,0.0,73.61,Hassan
2023-08-16,24.37,0.27,74.38,Hassan
2023-08-17,24.14,0.39,75.29,Hassan
2023-08-18,22.98,1.81,79.31,Hassan
2023-08-19,23.63,9.29,79.37,Hassan
2023-08-20,24.1,1.13,77.47,Hassan
2023-08-21,24.44,0.62,75.64,Hassan
2023-08-22,24.68,0.94,74.87,Hassan
2023-08-23,24.78,0.14,73.7,Hassan
2023-08-24,24.27,0.01,74.72,Hassan
2023-08-25,24.75,0.0,72.2,Hassan
2023-08-26,23.88,0.58,79.29,Hassan
2023-08-27,24.38,1.26,75.14,Hassan
2023-08-28,24.49,0.39,74.02,Hassan
2023-08-29,24.45,0.26,72.86,Hassan
2023-08-30,24.82,0.22,73.2,Hassan
2023-08-31,24.79,6.43,74.82,Hassan
2023-09-01,22.78,17.3,87.61,Hassan
2023-09-02,22.74,3.51,83.58,Hassan
2023-09-03,22.56,0.35,80.94,Hassan
2023-09-04,21.78,0.86,78.12,Hassan
2023-09-05,22.37,12.29,82.26,Hassan
2023-09-06,22.79,6.0,81.05,Hassan
2023-09-07,22.81,2.32,81.24,Hassan
2023-09-08,22.99,3.22,81.03,Hassan
2023-09-09,23.31,1.39,80.5,Hassan
2023-09-10,23.31,1.53,81.71,Hassan
2023-09-11,22.58,2.44,83.91,Hassan
2023-09-12,23.27,1.0,79.32,Hassan
2023-09-13,23.48,2.63,77.79,Hassan
2023-09-14,23.11,2.41,79.57,Hassan
2023-09-15,22.4,4.74,81.49,Hassan
2023-09-16,23.15,7.12,81.49,Hassan
2023-09-17,23.6,6.17,80.44,Hassan
2023-09-18,23.74,5.21,80.15,Hassan
2023-09-19,23.86,1.34,78.83,Hassan
2023-09-20,23.46,1.33,80.37,Hassan
2023-09-21,22.99,5.05,82.99,Hassan
2023-09-22,23.42,1.04,83.83,Hassan
2023-09-23,22.74,6.11,87.65,Hassan
2023-09-24,22.27,4.9,88.5,Hassan
2023-09-25,21.38,6.82,88.47,Hassan
2023-09-26,23.05,2.0,81.28,Hassan
2023-09-27,22.87,1.95,78.79,Hassan
2023-09-28,21.92,5.09,87.16,Hassan
2023-09-29,22.77,5.63,85.88,Hassan
2023-09-30,22.03,3.84,80.92,Hassan
2023-10-01,23.14,4.76,82.68,Hassan
2023-10-02,23.01,0.59,80.43,Hassan
2023-10-03,23.13,0.01,77.14,Hassan
2023-10-04,23.61,0.0,74.85,Hassan
2023-10-05,22.57,0.0,80.16,Hassan
2023-10-06,23.13,0.01,79.61,Hassan
2023-10-07,24.76,0.13,75.46,Hassan
2023-10-08,24.74,0.88,79.96,Hassan
2023-10-09,23.62,6.02,84.8,Hassan
2023-10-10,23.63,11.55,84.34,Hassan
2023-10-11,23.79,4.89,83.17,Hassan
2023-10-12,23.99,3.28,80.54,Hassan
2023-10-13,24.01,0.03,73.43,Hassan
2023-10-14,23.33,0.91,70.82,Hassan
2023-10-15,24.06,0.78,74.94,Hassan
2023-10-16,23.64,2.05,80.12,Hassan
2023-10-17,23.71,3.76,81.6,Hassan
2023-10-18,24.2,1.34,74.75,Hassan
2023-10-19,24.21,0.01,70.34,Hassan
2023-10-20,24.15,0.11,70.48,Hassan
2023-10-21,24.43,0.13,71.89,Hassan
2023-10-22,24.48,0.02,71.96,Hassan
2023-10-23,23.81,0.0,65.2,Hassan
2023-10-24,23.14,0.0,60.48,Hassan
2023-10-25,22.87,0.0,61.55,Hassan
2023-10-26,22.63,0.0,62.38,Hassan
2023-10-27,23.5,0.04,68.71,Hassan
2023-10-28,24.28,0.96,76.25,Hassan
2023-10-29,24.06,0.48,78.33,Hassan
2023-10-30,22.78,1.36,81.32,Hassan
2023-10-31,22.82,1.99,78.53,Hassan
2023-11-01,23.88,0.48,74.1,Hassan
2023-11-02,24.25,1.35,75.04,Hassan
2023-11-03,25.08,0.51,74.47,Hassan
2023-11-04,24.01,4.03,79.44,Hassan
2023-11-05,23.47,9.51,82.32,Hassan
2023-11-06,22.76,19.87,83.33,Hassan
2023-11-07,22.94,7.81,85.12,Hassan
2023-11-08,23.2,12.96,83.6,Hassan
2023-11-09,22.48,6.51,83.49,Hassan
2023-11-10,22.41,0.39,79.58,Hassan
2023-11-11,22.99,0.02,70.92,Hassan
2023-11-12,21.99,0.0,71.04,Hassan
2023-11-13,21.65,0.0,72.35,Hassan
2023-11-14,20.9,0.0,73.46,Hassan
2023-11-15,21.92,0.0,69.43,Hassan
2023-11-16,23.54,0.0,68.73,Hassan
2023-11-17,24.25,0.07,73.04,Hassan
2023-11-18,24.47,0.08,71.04,Hassan
2023-11-19,24.02,0.01,72.84,Hassan
2023-11-20,23.57,0.0,68.4,Hassan
2023-11-21,23.31,0.05,77.76,Hassan
2023-11-22,23.58,1.58,82.94,Hassan
2023-11-23,23.29,0.95,77.93,Hassan
2023-11-24,23.82,0.17,75.45,Hassan
2023-11-25,23.26,0.42,79.36,Hassan
2023-11-26,23.08,0.1,72.52,Hassan
2023-11-27,23.4,0.24,76.12,Hassan
2023-11-28,23.97,0.46,74.5,Hassan
2023-11-29,22.98,0.51,79.35,Hassan
2023-11-30,23.62,0.03,73.52,Hassan
2023-12-01,23.96,0.09,74.65,Hassan
2023-12-02,23.66,0.09,69.93,Hassan
2023-12-03,23.88,0.33,76.48,Hassan
2023-12-04,23.44,0.14,74.86,Hassan
2023-12-05,22.8,0.01,72.36,Hassan
2023-12-06,23.5,0.03,72.5,Hassan
2023-12-07,23.69,0.07,72.14,Hassan
2023-12-08,23.58,0.51,78.41,Hassan
2023-12-09,21.52,1.81,85.24,Hassan
2023-12-10,23.77,0.6,74.69,Hassan
2023-12-11,21.41,13.39,82.41,Hassan
2023-12-12,22.35,0.07,75.11,Hassan
2023-12-13,21.06,0.0,70.06,Hassan
2023-12-14,20.5,0.0,69.55,Hassan
2023-12-15,21.91,0.07,71.35,Hassan
2023-12-16,23.81,0.07,74.43,Hassan
2023-12-17,23.34,0.22,71.92,Hassan
2023-12-18,21.27,0.17,78.38,Hassan
2023-12-19,21.75,0.01,67.86,Hassan
2023-12-20,22.09,0.0,64.05,Hassan
2023-12-21,22.77,0.01,69.72,Hassan
2023-12-22,22.99,0.0,64.87,Hassan
2023-12-23,22.01,0.0,51.56,Hassan
2023-12-24,21.53,0.0,59.69,Hassan
2023-12-25,23.17,0.0,63.31,Hassan
2023-12-26,22.08,0.0,54.79,Hassan
2023-12-27,21.79,0.0,55.56,Hassan
2023-12-28,22.31,0.0,64.45,Hassan
2023-12-29,23.17,0.01,64.6,Hassan
2023-12-30,23.25,0.02,58.25,Hassan
2023-12-31,22.17,0.0,56.09,Hassan
2024-01-01,22.93,0.0,61.47,Hassan
2024-01-02,23.02,0.18,66.89,Hassan
2024-01-03,21.54,1.29,77.2,Hassan
2024-01-04,21.26,11.75,82.75,Hassan
2024-01-05,22.46,5.35,80.95,Hassan
2024-01-06,21.93,6.12,77.26,Hassan
2024-01-07,22.05,0.65,68.64,Hassan
2024-01-08,22.11,2.87,76.5,Hassan
2024-01-09,22.19,1.63,75.42,Hassan
2024-01-10,22.3,0.05,64.57,Hassan
2024-01-11,22.21,0.0,60.33,Hassan
2024-01-12,21.72,0.0,63.53,Hassan
2024-01-13,23.04,0.0,63.69,Hassan
2024-01-14,22.94,0.0,61.69,Hassan
2024-01-15,22.39,0.0,59.27,Hassan
2024-01-16,22.14,0.0,62.01,Hassan
2024-01-17,22.89,0.0,71.66,Hassan
2024-01-18,23.52,0.0,70.43,Hassan
2024-01-19,24.02,0.0,64.73,Hassan
2024-01-20,23.91,0.0,63.47,Hassan
2024-01-21,24.3,0.0,61.3,Hassan
2024-01-22,24.57,0.0,61.62,Hassan
2024-01-23,23.65,0.0,60.06,Hassan
2024-01-24,23.51,0.0,60.03,Hassan
2024-01-25,23.86,0.0,59.11,Hassan
2024-01-26,23.45,0.0,51.23,Hassan
2024-01-27,23.08,0.0,52.73,Hassan
2024-01-28,23.18,0.0,52.34,Hassan
2024-01-29,23.01,0.0,52.58,Hassan
2024-01-30,22.59,0.0,50.81,Hassan
2024-01-31,23.22,0.0,49.28,Hassan
2024-02-01,23.16,0.0,58.87,Hassan
2024-02-02,24.26,0.0,58.5,Hassan
2024-02-03,25.71,0.0,54.82,Hassan
2024-02-04,25.11,0.0,51.57,Hassan
2024-02-05,24.43,0.0,45.17,Hassan
2024-02-06,24.76,0.0,42.45,Hassan
2024-02-07,24.82,0.0,40.51,Hassan
2024-02-08,25.34,0.0,37.49,Hassan
2024-02-09,25.15,0.0,38.37,Hassan
2024-02-10,24.74,0.0,44.71,Hassan
2024-02-11,24.69,0.0,45.74,Hassan
2024-02-12,24.43,0.0,42.22,Hassan
2024-02-13,23.92,0.0,42.63,Hassan
2024-02-14,25.13,0.0,51.26,Hassan
2024-02-15,25.14,0.0,42.89,Hassan
2024-02-16,24.76,0.0,41.25,Hassan
2024-02-17,24.97,0.0,38.89,Hassan
2024-02-18,25.24,0.0,39.95,Hassan
2024-02-19,25.27,0.0,48.69,Hassan
2024-02-20,26.87,0.0,48.81,Hassan
2024-02-21,26.3,0.0,47.64,Hassan
2024-02-22,25.3,0.0,52.75,Hassan
2024-02-23,25.8,0.0,48.91,Hassan
2024-02-24,25.79,0.0,43.98,Hassan
2024-02-25,26.62,0.0,51.39,Hassan
2024-02-26,26.49,0.0,45.99,Hassan
2024-02-27,26.74,0.0,46.12,Hassan
2024-02-28,26.88,0.0,40.07,Hassan
2024-02-29,25.85,0.0,33.61,Hassan
2024-03-01,25.67,0.0,36.54,Hassan
2024-03-02,26.14,0.0,40.83,Hassan
2024-03-03,27.16,0.0,51.99,Hassan
2024-03-04,28.28,0.0,45.74,Hassan
2024-03-05,28.95,0.0,38.52,Hassan
2024-03-06,28.12,0.0,45.7,Hassan
2024-03-07,28.42,0.0,37.1,Hassan
2024-03-08,28.03,0.0,35.72,Hassan
2024-03-09,28.16,0.0,42.71,Hassan
2024-03-10,28.7,0.0,45.24,Hassan
2024-03-11,28.94,0.0,42.52,Hassan
2024-03-12,28.86,0.0,38.98,Hassan
2024-03-13,28.05,0.0,48.11,Hassan
2024-03-14,27.3,0.0,57.78,Hassan
2024-03-15,28.2,0.0,50.46,Hassan
2024-03-16,28.79,0.0,43.02,Hassan
2024-03-17,28.29,0.0,39.72,Hassan
2024-03-18,28.35,0.0,44.09,Hassan
2024-03-19,28.77,0.0,37.91,Hassan
2024-03-20,28.59,0.0,33.68,Hassan
2024-03-21,28.04,0.01,40.69,Hassan
2024-03-22,28.31,0.46,43.59,Hassan
2024-03-23,29.11,0.04,40.65,Hassan
2024-03-24,29.31,0.0,35.35,Hassan
2024-03-25,28.97,0.0,31.5,Hassan
2024-03-26,29.24,0.0,29.46,Hassan
2024-03-27,28.71,0.0,28.58,Hassan
2024-03-28,28.48,0.0,26.01,Hassan
2024-03-29,29.43,0.0,39.21,Hassan
2024-03-30,29.61,0.0,37.08,Hassan
2024-03-31,28.58,0.0,31.14,Hassan
2024-04-01,28.98,0.0,38.81,Hassan
2024-04-02,29.92,0.0,40.59,Hassan
2024-04-03,30.1,0.0,39.71,Hassan
2024-04-04,29.8,0.0,43.5,Hassan
2024-04-05,30.14,0.0,37.86,Hassan
2024-04-06,30.45,0.0,32.38,Hassan
2024-04-07,30.07,0.0,39.94,Hassan
2024-04-08,30.05,0.0,43.82,Hassan
2024-04-09,29.87,0.0,38.42,Hassan
2024-04-10,29.83,0.0,35.98,Hassan
2024-04-11,29.97,0.01,38.31,Hassan
2024-04-12,30.32,0.2,43.99,Hassan
2024-04-13,30.01,2.05,43.86,Hassan
2024-04-14,30.22,0.7,44.46,Hassan
2024-04-15,30.38,0.0,34.61,Hassan
2024-04-16,30.35,0.0,38.1,Hassan
2024-04-17,30.5,0.0,47.52,Hassan
2024-04-18,30.77,0.0,44.22,Hassan
2024-04-19,29.79,1.14,54.32,Hassan
2024-04-20,28.9,2.88,55.49,Hassan
2024-04-21,30.35,0.0,44.82,Hassan
2024-04-22,29.92,0.09,50.1,Hassan
2024-04-23,30.2,0.02,45.52,Hassan
2024-04-24,29.14,0.0,46.36,Hassan
2024-04-25,29.77,0.0,42.14,Hassan
2024-04-26,30.02,0.0,40.74,Hassan
2024-04-27,30.46,0.0,37.15,Hassan
2024-04-28,30.89,0.0,33.75,Hassan
2024-04-29,31.0,0.0,38.19,Hassan
2024-04-30,30.86,0.0,42.88,Hassan
2024-05-01,30.37,0.0,54.92,Hassan
2024-05-02,29.78,0.07,54.04,Hassan
2024-05-03,30.42,5.55,51.63,Hassan
2024-05-04,29.25,2.75,55.35,Hassan
2024-05-05,29.37,0.34,54.58,Hassan
2024-05-06,29.33,1.78,57.09,Hassan
2024-05-07,28.29,6.68,66.61,Hassan
2024-05-08,27.19,5.8,71.55,Hassan
2024-05-09,27.87,2.44,65.56,Hassan
2024-05-10,26.8,4.63,69.3,Hassan
2024-05-11,27.02,9.29,69.23,Hassan
2024-05-12,26.9,5.81,72.06,Hassan
2024-05-13,25.56,18.25,79.27,Hassan
2024-05-14,25.38,2.55,75.86,Hassan
2024-05-15,26.91,0.75,68.01,Hassan
2024-05-16,26.29,6.02,72.6,Hassan
2024-05-17,26.03,7.15,73.96,Hassan
2024-05-18,25.69,7.3,75.61,Hassan
2024-05-19,24.53,19.78,84.89,Hassan
2024-05-20,23.93,21.46,83.79,Hassan
2024-05-21,24.6,9.44,78.52,Hassan
2024-05-22,26.2,6.85,75.21,Hassan
2024-05-23,26.47,3.92,76.42,Hassan
2024-05-24,25.13,11.88,83.12,Hassan
2024-05-25,23.07,8.63,82.97,Hassan
2024-05-26,23.63,0.27,83.52,Hassan
2024-05-27,24.45,0.15,81.34,Hassan
2024-05-28,24.63,2.14,80.03,Hassan
2024-05-29,24.37,0.73,82.72,Hassan
2024-05-30,25.58,0.78,81.14,Hassan
2024-05-31,25.9,2.26,81.85,Hassan
2024-06-01,24.98,16.5,87.24,Hassan
2024-06-02,25.01,21.73,80.66,Hassan
2024-06-03,24.69,33.95,84.37,Hassan
2024-06-04,24.88,0.96,83.18,Hassan
2024-06-05,24.82,3.58,84.57,Hassan
2024-06-06,23.79,8.23,83.61,Hassan
2024-06-07,23.31,6.09,83.44,Hassan
2024-06-08,23.65,5.01,81.35,Hassan
2024-06-09,23.28,11.43,82.07,Hassan
2024-06-10,23.02,5.72,81.28,Hassan
2024-06-11,22.13,3.69,82.25,Hassan
2024-06-12,22.17,1.2,80.25,Hassan
2024-06-13,22.7,0.4,76.39,Hassan
2024-06-14,23.39,4.86,75.84,Hassan
2024-06-15,23.72,0.24,81.26,Hassan
2024-06-16,24.0,0.45,76.9,Hassan
2024-06-17,23.58,2.19,77.07,Hassan
2024-06-18,23.51,2.19,77.43,Hassan
2024-06-19,23.29,1.4,79.44,Hassan
2024-06-20,23.56,1.62,80.17,Hassan
2024-06-21,22.74,3.7,80.76,Hassan
2024-06-22,22.58,2.54,80.93,Hassan
2024-06-23,22.18,8.14,83.83,Hassan
2024-06-24,22.54,4.78,81.57,Hassan
2024-06-25,22.06,3.67,80.57,Hassan
2024-06-26,21.68,7.0,79.57,Hassan
2024-06-27,20.94,5.26,82.07,Hassan
2024-06-28,22.12,1.18,78.69,Hassan
2024-06-29,23.05,5.49,82.51,Hassan
2024-06-30,22.49,3.95,82.23,Hassan
2024-07-01,21.65,4.26,84.92,Hassan
2024-07-02,22.98,0.51,78.58,Hassan
2024-07-03,23.41,3.78,84.6,Hassan
2024-07-04,23.22,2.52,80.66,Hassan
2024-07-05,21.91,6.89,82.89,Hassan
2024-07-06,22.85,7.9,84.85,Hassan
2024-07-07,22.39,5.33,82.07,Hassan
2024-07-08,22.4,10.31,81.64,Hassan
2024-07-09,22.51,2.96,84.08,Hassan
2024-07-10,22.66,1.83,81.91,Hassan
2024-07-11,22.67,1.41,79.62,Hassan
2024-07-12,21.89,6.69,82.24,Hassan
2024-07-13,22.01,6.57,83.04,Hassan
2024-07-14,22.53,9.37,84.44,Hassan
2024-07-15,23.32,15.97,85.79,Hassan
2024-07-16,22.88,11.39,85.91,Hassan
2024-07-17,22.76,16.05,85.75,Hassan
2024-07-18,22.17,22.05,87.98,Hassan
2024-07-19,22.62,21.39,87.16,Hassan
2024-07-20,22.55,4.69,85.74,Hassan
2024-07-21,22.79,2.91,84.14,Hassan
2024-07-22,22.41,3.48,82.48,Hassan
2024-07-23,22.14,7.79,83.3,Hassan
2024-07-24,21.9,6.65,84.84,Hassan
2024-07-25,22.48,5.77,83.91,Hassan
2024-07-26,22.63,6.53,84.04,Hassan
2024-07-27,22.53,1.37,82.77,Hassan
2024-07-28,23.01,0.43,82.87,Hassan
2024-07-29,23.68,8.86,83.35,Hassan
2024-07-30,22.78,16.78,87.99,Hassan
2024-07-31,23.11,15.96,86.34,Hassan
2024-08-01,22.88,14.78,87.07,Hassan
2024-08-02,22.42,3.57,84.9,Hassan
2024-08-03,21.39,3.31,87.69,Hassan
2024-08-04,21.63,1.93,87.43,Hassan
2024-08-05,22.66,12.22,85.33,Hassan
2024-08-06,22.67,6.12,86.4,Hassan
2024-08-07,22.28,2.89,88.16,Hassan
2024-08-08,22.74,6.69,84.96,Hassan
2024-08-09,23.34,6.42,85.34,Hassan
2024-08-10,23.19,2.23,85.47,Hassan
