Year,Location,Area,Rainfall,temperature,soil_type,Irrigation,yeilds,Humidity,Crops,price,Season
2004,Chikmangaluru,2050,2903.1,39.0,Dry sandy ,Basin,2783.0,53.0,Coconut,1580.85,Zaid
2004,Chikmangaluru,1865,2903.1,39.0,Dry sandy ,Spray,1533.0,53.5,Coconut,1633.99,Zaid
2004,Chikmangaluru,1841,2903.1,40.0,Dry sandy ,Spray,1647.0,52.5,Coconut,1596.13,Zaid
2004,Chikmangaluru,1799,2996.6,40.0,Dry sandy ,Spray,975.0,56.0,Coconut,1682.17,Zaid
2004,Chikmangaluru,1468,2996.6,40.0,Dry sandy ,Spray,2.0,57.0,Coconut,1624.61,Zaid
2004,Chikmangaluru,568,2996.6,41.0,Dry sandy ,Spray,836.0,57.5,Coconut,1728.48,Zaid
2004,Chikmangaluru,407,3522.8,41.0,Dry sandy ,Spray,806.0,57.0,Coconut,1924.25,Zaid
2004,Chikmangaluru,177,3522.8,41.0,Dry sandy ,Spray,880.0,55.0,Coconut,1958.69,Zaid
2004,Chikmangaluru,51,3522.8,42.0,Dry sandy ,Spray,770.0,56.0,Coconut,1827.77,Zaid
2004,Chikmangaluru,173,3729.8,42.0,Dry sandy ,Spray,395.0,54.0,Coconut,1966.19,Zaid
2004,Chikmangaluru,201,3729.8,42.0,Dry sandy ,Spray,187.0,58.0,Coconut,1977.72,Zaid
2004,Chikmangaluru,206,3729.8,43.0,Dry sandy ,Spray,187.0,58.0,Coconut,1895.04,Zaid
2004,Chikmangaluru,243,2746.2,43.0,Dry sandy ,Spray,121.0,59.0,Coconut,1667.53,Zaid
2004,Chikmangaluru,123,2746.2,27.0,Dry sandy ,Spray,103.0,50.0,Coconut,1539.72,Zaid
2004,Chikmangaluru,82,2746.2,27.0,Dry sandy ,Spray,71.0,54.0,Coconut,1451.23,Zaid
2004,Chikmangaluru,74,3360.0,27.0,Dry sandy ,Spray,3961.0,53.0,Coconut,1725.44,Zaid
2004,Chikmangaluru,18,3360.0,27.0,Dry sandy ,Spray,4247.0,52.0,Coconut,1707.52,Zaid
2004,Chikmangaluru,37,3360.0,27.0,Dry sandy ,Spray,3290.0,51.0,Coconut,1664.0,Zaid
2004,Chikmangaluru,35,3605.4,27.0,Dry sandy ,Spray,3138.0,57.0,Coconut,1702.15,Zaid
2004,Chikmangaluru,5974,3605.4,27.2,Dry sandy ,Spray,3423.0,57.0,Coconut,1650.51,Zaid
2004,Chikmangaluru,6631,3605.4,27.2,Dry sandy ,Spray,3899.0,60.0,Coconut,1643.2,Zaid
2004,Chikmangaluru,6705,3512.4,27.2,Dry sandy ,Spray,4015.0,57.0,Coconut,1662.07,Zaid
2004,Chikmangaluru,5876,3512.4,27.0,Dry sandy ,Spray,4279.0,57.0,Coconut,1804.89,Zaid
2004,Chikmangaluru,326,3512.4,27.0,Dry sandy ,Spray,4167.0,54.0,Coconut,1733.54,Zaid
2004,Chikmangaluru,6470,3296.0,27.0,Laterite,Spray,4479.0,54.5,Coconut,1805.35,Zaid
2004,Chikmangaluru,6709,3296.0,27.0,Laterite,Spray,3699.0,56.6,Coconut,1713.36,Zaid
2004,Chikmangaluru,6186,3296.0,27.0,Laterite,Spray,4904.0,55.5,Coconut,1692.54,Zaid
2004,Chikmangaluru,6503,3550.0,27.0,Laterite,Spray,2821.0,58.5,Coconut,1726.06,Zaid
2004,Chikmangaluru,5220,3550.0,27.2,Laterite,Spray,3472.0,59.5,Coconut,1714.57,Zaid
2004,Chikmangaluru,4677,3550.0,27.2,Laterite,Spray,3647.0,55.0,Coconut,1656.98,Zaid
2004,Chikmangaluru,1279,3654.0,27.2,Laterite,Spray,393.0,53.0,Coconut,1749.29,Zaid
2004,Chikmangaluru,13283,3654.0,27.1,Laterite,Spray,167.0,53.5,Coconut,1676.02,Zaid
2004,Chikmangaluru,52119,3654.0,27.1,Laterite,Spray,71.0,52.5,Coconut,1745.63,Zaid
2013,Chikmangaluru,725,233.0,27.1,Laterite,Spray,52.0,56.0,Coconut,3086.74,Zaid
2014,Chikmangaluru,12885,233.0,26.8,Laterite,Spray,12.0,57.0,Coconut,3111.36,Zaid
2015,Chikmangaluru,51179,233.0,26.8,Laterite,Spray,51.0,57.5,Coconut,3267.05,Zaid
2016,Chikmangaluru,468,234.0,26.8,Laterite,Spray,61.0,57.0,Coconut,3723.64,Zaid
2017,Chikmangaluru,11841,234.0,37.0,Laterite,Spray,67.0,55.0,Coconut,4206.22,Zaid
2018,Chikmangaluru,50975,234.0,37.0,Laterite,Spray,62.0,56.0,Coconut,4278.8,Zaid
2004,Chikmangaluru,206,3105.0,37.0,Laterite,Spray,32.0,54.0,Coconut,1991.4,Zaid
2005,Chikmangaluru,10922,3105.0,38.0,Laterite,Spray,22.0,58.0,Coconut,1922.4,Zaid
2006,Chikmangaluru,51390,3105.0,38.0,Laterite,Spray,25.0,58.0,Coconut,2173.61,Zaid
2007,Chikmangaluru,177,236.0,38.0,Laterite,Spray,4.0,59.0,Coconut,2472.27,Zaid
2008,Chikmangaluru,10723,236.0,39.0,Laterite,Spray,9.0,50.0,Coconut,2434.51,Zaid
2009,Chikmangaluru,51709,2903.1,39.0,Laterite,Spray,12.0,54.0,Coconut,2129.08,Zaid
2010,Chikmangaluru,146,2903.1,39.0,Laterite,Drip,2089.0,53.0,Cocoa,9007.76,Zaid
2011,Hassan,10910,2903.1,40.0,Laterite,Drip,2810.0,52.0,Cocoa,9728.73,Zaid
2012,Hassan,51355,2996.6,40.0,Laterite,Drip,841.0,51.0,Cocoa,10099.72,Zaid
2013,Hassan,160,2996.6,40.0,Laterite,Drip,3550.0,57.0,Cocoa,11364.83,Zaid
2014,Hassan,10912,2996.6,41.0,Laterite,Drip,109.0,57.0,Cocoa,11302.24,Zaid
2015,Hassan,51353,3522.8,41.0,Laterite,Drip,3368.0,60.0,Cocoa,14421.66,Zaid
2016,Hassan,142,3522.8,41.0,Laterite,Drip,3671.0,57.0,Coffee,14695.23,Zaid
2017,Hassan,10505,3522.8,42.0,Laterite,Drip,2404.0,57.0,Coffee,15305.78,Zaid
2018,Hassan,51040,3729.8,42.0,Laterite,Drip,2805.0,54.0,Coffee,15911.48,Zaid
2004,Hassan,154,3729.8,42.0,Laterite,Drip,2331.0,54.5,Coffee,6822.7,Zaid
2005,Hassan,10318,3729.8,43.0,Laterite,Drip,2088.0,56.6,Coffee,7466.32,Zaid
2006,Hassan,48083,2746.2,27.0,Laterite,Drip,2628.0,55.5,Coffee,6196.51,Zaid
2007,Hassan,143,2746.2,27.0,Laterite,Drip,1939.0,58.5,Coffee,6502.17,Zaid
2008,Hassan,9283,2746.2,27.0,Alluvial,Drip,1871.0,59.5,Coffee,6687.2,Zaid
2009,Hassan,47200,3360.0,27.0,Alluvial,Drip,1868.0,55.0,Coffee,8791.51,Zaid
2010,Hassan,158,3360.0,27.0,Alluvial,Drip,127919.0,53.0,Coffee,8927.08,Zaid
2011,Hassan,8982,3360.0,27.0,Alluvial,Drip,75340.0,53.5,Coffee,9220.03,Zaid
2012,Hassan,46990,3605.4,27.0,Alluvial,Drip,29170.0,52.5,Coffee,9947.78,Zaid
2013,Hassan,103,3605.4,27.0,Alluvial,Drip,1901.0,56.0,Coffee,10594.19,Zaid
2014,Hassan,8239,3605.4,27.2,Alluvial,Drip,972.0,57.0,Coffee,11698.12,Zaid
2015,Hassan,44563,3512.4,27.2,Alluvial,Drip,874.0,57.5,Coffee,12287.23,Zaid
2016,Hassan,96,3512.4,27.2,Alluvial,Drip,592.0,57.0,Cardamum,83172.03,Zaid
2017,Hassan,6949,3512.4,27.0,Alluvial,Drip,864.0,55.0,Cardamum,81652.55,Zaid
2018,Hassan,44663,3296.0,27.0,Alluvial,Drip,5373.0,56.0,Cardamum,90238.37,Zaid
2004,Hassan,110,3296.0,27.0,Alluvial,Drip,6589.0,54.0,Cardamum,40174.91,Zaid
2005,Hassan,6824,3296.0,27.0,Alluvial,Drip,5107.0,58.0,Cardamum,40613.63,Zaid
2006,Hassan,43013,3550.0,27.0,Alluvial,Drip,5518.0,58.0,Cardamum,44138.66,Zaid
2007,Hassan,95,3550.0,27.0,Alluvial,Drip,4912.0,59.0,Cardamum,49186.18,Zaid
2008,Hassan,6441,3550.0,27.2,Alluvial,Drip,3830.0,50.0,Cardamum,48970.68,Zaid
2009,Hassan,4012,3654.0,27.2,Alluvial,Drip,4.0,54.0,Cardamum,54053.77,Zaid
2010,Hassan,4877,3654.0,27.2,Alluvial,Drip,9.0,53.0,Cardamum,55469.33,Zaid
2011,Hassan,4930,3654.0,27.1,Alluvial,Drip,12.0,52.0,Cardamum,57568.42,Zaid
2012,Hassan,4954,233.0,27.1,Alluvial,Drip,2089.0,51.0,Cardamum,65209.18,Zaid
2013,Hassan,5019,233.0,27.1,Alluvial,Drip,2810.0,57.0,Cardamum,74334.83,Zaid
2014,Hassan,5127,233.0,26.8,Alluvial,Drip,841.0,57.0,Cardamum,77483.63,Zaid
2015,Hassan,5174,2903.1,26.8,Alluvial,Drip,3550.0,60.0,Cardamum,69493.9,Zaid
2016,Hassan,5294,2903.1,27.1,Alluvial,Drip,109.0,57.0,Pepper,50243.81,Zaid
2017,Hassan,5474,2903.1,27.1,Alluvial,Drip,3368.0,57.0,Pepper,51242.19,Kharif
2018,Hassan,5864,2996.6,26.8,Alluvial,Drip,3671.0,54.0,Pepper,56793.68,Kharif
2004,Hassan,7028,2996.6,26.8,Alluvial,Drip,2404.0,54.5,Pepper,24885.94,Kharif
2005,Hassan,7403,2996.6,26.8,Alluvial,Drip,2805.0,56.6,Pepper,27412.55,Kharif
2006,Hassan,7501,3522.8,37.0,Alluvial,Drip,2331.0,55.5,Pepper,34105.68,Kharif
2007,Hassan,7714,3522.8,37.0,Alluvial,Drip,2088.0,58.5,Pepper,37621.59,Kharif
2008,Hassan,7856,3522.8,37.0,Red,Drip,2628.0,59.5,Pepper,38528.62,Kharif
2009,Hassan,32,3729.8,38.0,Red,Basin,1939.0,55.0,Pepper,41579.39,Kharif
2010,Hassan,1,3729.8,38.0,Red,Basin,1871.0,53.0,Pepper,45925.47,Kharif
2011,Hassan,30,3729.8,38.0,Red,Basin,1868.0,53.5,Pepper,47438.27,Kharif
2012,Hassan,6,2746.2,39.0,Red,Basin,127919.0,52.5,Pepper,43286.83,Kharif
2013,Hassan,15,2746.2,39.0,Red,Basin,75340.0,56.0,Pepper,45970.4,Kharif
2014,Hassan,4,2746.2,39.0,Red,Basin,29170.0,57.0,Pepper,49048.59,Kharif
2015,Hassan,39,3360.0,40.0,Red,Basin,1901.0,57.5,Pepper,61744.75,Kharif
2016,Hassan,6,3360.0,40.0,Red,Basin,972.0,57.0,Arecanut,31742.77,Kharif
2017,Hassan,12,3360.0,40.0,Red,Basin,874.0,55.0,Arecanut,33852.13,Kharif
2018,Hassan,3,3605.4,41.0,Red,Basin,592.0,56.0,Arecanut,35305.19,Kharif
2004,Hassan,17,3605.4,41.0,Red,Basin,864.0,54.0,Arecanut,14899.79,Kharif
2005,Hassan,3,3605.4,41.0,Red,Basin,5373.0,58.0,Arecanut,16393.52,Kharif
2006,Hassan,9,3512.4,42.0,Red,Basin,6589.0,58.0,Arecanut,16949.82,Kharif
2007,Hassan,21,3512.4,42.0,Red,Basin,5107.0,59.0,Arecanut,17636.08,Kharif
2008,Hassan,11,3512.4,27.0,Red,Basin,5518.0,50.0,Arecanut,18016.05,Kharif
2009,Hassan,4,3296.0,27.0,Red,Basin,4912.0,54.0,Arecanut,17615.1,Kharif
2010,Hassan,15,3296.0,27.0,Red,Basin,3830.0,53.0,Arecanut,20362.04,Kharif
2011,Hassan,8,3296.0,27.0,Red,Basin,4.0,52.0,Arecanut,20670.16,Kharif
2012,Hassan,29,3550.0,27.0,Red,Basin,9.0,51.0,Arecanut,22296.88,Kharif
2013,Hassan,1,3550.0,27.0,Red,Basin,12.0,57.0,Arecanut,23686.34,Kharif
2014,Hassan,13736,3550.0,27.2,Red,Basin,2089.0,57.0,Arecanut,25690.18,Kharif
2015,Hassan,14003,3654.0,27.2,Red,Basin,2810.0,60.0,Arecanut,26554.55,Kharif
2016,Hassan,14179,3654.0,27.2,Red,Basin,841.0,57.0,Ginger,7021.17,Kharif
2017,Hassan,14319,3654.0,27.0,Red,Basin,3550.0,57.0,Ginger,7039.72,Kharif
2018,Hassan,14464,233.0,27.0,Red,Basin,109.0,54.0,Ginger,8154.24,Kharif
2004,Hassan,14876,233.0,27.0,Red,Basin,3368.0,54.5,Ginger,3474.06,Kharif
2005,Hassan,14976,233.0,27.0,Red,Basin,3671.0,56.6,Ginger,3906.6,Kharif
2006,Hassan,15009,234.0,27.0,Red,Basin,2404.0,55.5,Ginger,4049.9,Kharif
2007,Hassan,15114,234.0,27.0,Red,Basin,2805.0,58.5,Ginger,4364.93,Kharif
2008,Hassan,16224,234.0,27.2,Red,Basin,2331.0,59.5,Ginger,4336.61,Kharif
2009,Hassan,17095,3105.0,27.2,Red,Basin,2088.0,55.0,Ginger,4425.18,Kharif
2010,Hassan,17512,3105.0,27.2,Red,Basin,2628.0,53.0,Ginger,4999.76,Kharif
2011,Hassan,17587,3105.0,27.1,Red,Basin,1939.0,53.5,Ginger,4965.54,Kharif
2012,Hassan,17771,236.0,27.1,Red,Basin,1871.0,52.5,Ginger,5491.85,Kharif
2013,Hassan,17825,236.0,27.1,Red,Basin,1868.0,56.0,Ginger,5785.38,Kharif
2014,Hassan,3147,2903.1,26.8,Sandy,Basin,127919.0,57.0,Ginger,5617.8,Kharif
2015,Hassan,2578,2903.1,26.8,Sandy,Basin,75340.0,57.5,Ginger,5830.15,Kharif
2016,Hassan,1591,2903.1,26.8,Sandy,Basin,29170.0,57.0,Tea,15861.34,Kharif
2017,Hassan,1298,2996.6,37.0,Sandy,Basin,1901.0,55.0,Tea,18387.87,Kharif
2018,Hassan,4,2996.6,37.0,Sandy,Basin,972.0,56.0,Tea,19596.93,Kharif
2004,Hassan,1122,2996.6,37.0,Sandy,Basin,874.0,54.0,Tea,9041.7,Kharif
2005,Hassan,917,3522.8,38.0,Sandy,Basin,592.0,58.0,Tea,10900.31,Kharif
2006,Hassan,819,3522.8,38.0,Sandy,Basin,864.0,58.0,Tea,11012.87,Kharif
2007,Hassan,619,3522.8,38.0,Sandy,Spray,5373.0,59.0,Tea,11660.28,Kharif
2008,Hassan,391,3729.8,39.0,Sandy,Spray,6589.0,50.0,Tea,12263.17,Kharif
2009,Hassan,211,3729.8,39.0,Sandy,Spray,5107.0,54.0,Tea,13759.94,Kharif
2010,Hassan,153,3729.8,39.0,Sandy,Spray,5518.0,53.0,Tea,14734.93,Kharif
2011,Hassan,111,2746.2,40.0,Sandy,Spray,4912.0,52.0,Tea,12921.06,Kharif
2012,Hassan,76,2746.2,40.0,Sandy,Spray,3830.0,51.0,Tea,13353.95,Kharif
2013,Hassan,53,2746.2,40.0,Sandy,Spray,313547.0,57.0,Tea,14246.21,Kharif
2014,Hassan,2688,3360.0,41.0,Sandy,Spray,2783.0,57.0,Tea,18971.3,Kharif
2015,Hassan,2311,3360.0,41.0,Sandy,Spray,1533.0,60.0,Tea,18817.81,Kharif
2016,Hassan,2188,3360.0,41.0,Sandy,Spray,1647.0,57.0,Paddy,2091.17,Kharif
2017,Hassan,1998,3605.4,42.0,Sandy,Spray,975.0,57.0,Paddy,2185.43,Kharif
2018,Hassan,2006,3605.4,42.0,Sandy,Spray,2.0,54.0,Paddy,2261.02,Kharif
2004,Hassan,2034,3605.4,42.0,Sandy,Spray,836.0,54.5,Paddy,982.22,Kharif
2005,Hassan,2035,3512.4,43.0,Sandy,Spray,806.0,56.6,Paddy,1032.11,Kharif
2006,Hassan,2074,3512.4,43.0,Sandy,Spray,880.0,55.5,Paddy,1150.16,Kharif
2007,Hassan,2127,3512.4,27.0,Sandy,Spray,770.0,58.5,Paddy,1125.83,Kharif
2008,Hassan,2090,3296.0,27.0,Sandy,Spray,395.0,59.5,Paddy,1178.19,Kharif
2009,Hassan,2059,3296.0,27.0,Sandy,Spray,187.0,55.0,Paddy,1234.9,Kharif
2010,Hassan,2050,3296.0,27.0,Sandy,Spray,187.0,53.0,Paddy,1245.26,Kharif
2011,Mangalore,1865,3550.0,27.0,Sandy,Spray,121.0,53.5,Paddy,1448.15,Kharif
2012,Mangalore,1841,3550.0,27.0,Sandy,Spray,103.0,52.5,Paddy,1510.14,Kharif
2013,Mangalore,1799,3550.0,27.2,Sandy,Spray,71.0,56.0,Paddy,1522.12,Kharif
2014,Mangalore,1468,3654.0,27.2,Sandy,Spray,3961.0,57.0,Paddy,1726.66,Kharif
2015,Mangalore,568,3654.0,27.2,Sandy,Spray,4247.0,57.5,Paddy,1764.23,Kharif
2016,Mangalore,407,3654.0,27.0,Sandy,Spray,3290.0,57.0,Groundnut,4666.2,Kharif
2017,Mangalore,177,233.0,27.0,Sandy,Spray,3138.0,55.0,Groundnut,5246.02,Kharif
2018,Mangalore,51,233.0,27.0,Sandy,Spray,3423.0,56.0,Groundnut,5595.34,Kharif
2004,Mangalore,173,233.0,27.0,Sandy,Spray,3899.0,54.0,Groundnut,2437.55,Kharif
2005,Mangalore,201,234.0,27.0,Sandy,Spray,4015.0,58.0,Groundnut,2449.39,Kharif
2006,Mangalore,206,234.0,27.0,Sandy,Spray,4279.0,58.0,Groundnut,2653.03,Kharif
2007,Mangalore,243,234.0,27.2,Sandy,Spray,4167.0,59.0,Groundnut,2980.8,Kharif
2008,Mangalore,123,3105.0,27.2,Sandy,Spray,4479.0,50.0,Groundnut,2823.73,Kharif
2009,Mangalore,82,3105.0,27.2,Sandy,Spray,3699.0,54.0,Groundnut,3038.57,Kharif
2010,Mangalore,74,3105.0,27.1,Sandy,Spray,4904.0,53.0,Groundnut,3240.43,Kharif
2011,Mangalore,18,236.0,27.1,Sandy,Spray,2821.0,52.0,Groundnut,3586.85,Kharif
2012,Mangalore,37,2903.1,27.1,Sandy,Spray,3472.0,51.0,Groundnut,3223.7,Kharif
2013,Mangalore,35,2903.1,26.8,Sandy,Spray,3647.0,57.0,Groundnut,3528.67,Kharif
2014,Mangalore,5974,2903.1,26.8,Sandy,Spray,393.0,57.0,Groundnut,3488.82,Kharif
2015,Mangalore,6631,2996.6,26.8,Sandy,Spray,167.0,60.0,Groundnut,3652.9,Kharif
2016,Mangalore,6705,2996.6,37.0,Sandy,Spray,71.0,57.0,Blackgram,5366.13,Kharif
2017,Mangalore,5876,2996.6,37.0,Sandy,Spray,52.0,57.0,Blackgram,6092.51,Kharif
2018,Mangalore,326,3522.8,37.0,Heavy cotton,Spray,313547.0,54.0,Blackgram,7254.37,Kharif
2004,Mangalore,6470,3522.8,38.0,Heavy cotton,Spray,2783.0,54.5,Blackgram,3094.79,Kharif
2005,Mangalore,6709,3522.8,38.0,Heavy cotton,Spray,1533.0,56.6,Blackgram,3458.16,Kharif
2006,Mangalore,6186,3729.8,38.0,Heavy cotton,Drip,1647.0,55.5,Blackgram,3681.79,Kharif
2007,Mangalore,6503,3729.8,39.0,Heavy cotton,Drip,975.0,58.5,Blackgram,3897.11,Kharif
2008,Mangalore,5220,3729.8,39.0,Heavy cotton,Drip,2.0,59.5,Blackgram,4159.84,Kharif
2009,Mangalore,4677,2746.2,39.0,Heavy cotton,Drip,836.0,55.0,Blackgram,3588.94,Kharif
2010,Mangalore,4803,2746.2,40.0,Heavy cotton,Drip,806.0,53.0,Blackgram,4000.42,Kharif
2011,Mangalore,3739,2746.2,40.0,Heavy cotton,Drip,880.0,53.5,Blackgram,4118.67,Kharif
2012,Mangalore,3529,3360.0,40.0,Heavy cotton,Drip,770.0,52.5,Blackgram,5212.93,Kharif
2013,Mangalore,3649,3360.0,41.0,Heavy cotton,Drip,395.0,56.0,Blackgram,5465.06,Kharif
2014,Mangalore,1374,3360.0,41.0,Heavy cotton,Drip,187.0,59.5,Blackgram,5820.12,Kharif
2015,Mangalore,933,3605.4,41.0,Heavy cotton,Drip,187.0,55.0,Blackgram,6097.12,Kharif
2016,Mangalore,345,3605.4,42.0,Heavy cotton,Drip,121.0,53.0,Cashew,11084.94,Kharif
2017,Mangalore,29,3605.4,42.0,Heavy cotton,Drip,103.0,53.5,Cashew,12196.36,Kharif
2018,Mangalore,11,3512.4,42.0,Heavy cotton,Drip,71.0,52.5,Cashew,13493.98,Kharif
2004,Mangalore,10,3512.4,43.0,Heavy cotton,Drip,3961.0,56.0,Cashew,5941.48,Kharif
2005,Mangalore,7,3512.4,27.0,Heavy cotton,Drip,4247.0,57.0,Cashew,5234.91,Kharif
2006,Mangalore,10,3296.0,27.0,Heavy cotton,Drip,3290.0,57.5,Cashew,5619.73,Kharif
2007,Mangalore,56,3296.0,27.0,Heavy cotton,Drip,3138.0,57.0,Cashew,5936.52,Kharif
2008,Mangalore,68,3296.0,27.0,Heavy cotton,Drip,3423.0,55.0,Cashew,6680.96,Kharif
2009,Mangalore,56,3550.0,27.0,Heavy cotton,Drip,3899.0,56.0,Cashew,7145.39,Kharif
2010,Mangalore,66,3550.0,27.0,Heavy cotton,Drip,4015.0,54.0,Cashew,7130.53,Kharif
2011,Mangalore,55,3550.0,27.2,Heavy cotton,Drip,4279.0,58.0,Cashew,7785.84,Kharif
2012,Mangalore,42,3654.0,27.2,Heavy cotton,Drip,4167.0,58.0,Cashew,8529.18,Kharif
2013,Mangalore,51179,3654.0,27.2,Heavy cotton,Drip,4479.0,59.0,Cashew,8946.59,Kharif
2014,Mangalore,468,3654.0,27.0,Heavy cotton,Drip,3699.0,50.0,Cashew,9306.78,Kharif
2015,Mangalore,11841,233.0,27.0,Heavy cotton,Drip,4904.0,54.0,Cashew,10343.43,Kharif
2016,Mangalore,50975,233.0,27.0,Heavy cotton,Drip,2821.0,53.0,Coconut,3624.98,Kharif
2017,Mangalore,206,233.0,27.0,Heavy cotton,Drip,3472.0,59.5,Coconut,3761.54,Kharif
2018,Mangalore,10922,234.0,27.0,Loam,Drip,3647.0,55.0,Coconut,4096.09,Kharif
2019,Mangalore,51390,234.0,27.0,Loam,Drip,393.0,53.0,Coconut,4395.29,Kharif
2004,Mangalore,177,234.0,27.2,Loam,Drip,167.0,53.5,Coconut,1867.2,Kharif
2005,Mangalore,10723,3105.0,27.2,Loam,Drip,71.0,52.5,Coconut,1853.42,Kharif
2006,Mangalore,51709,3105.0,27.2,Loam,Drip,52.0,56.0,Coconut,1988.82,Rabi
2007,Mangalore,146,3105.0,27.1,Loam,Drip,2570.0,57.0,Coconut,1984.66,Rabi
2008,Mangalore,10910,236.0,27.1,Loam,Drip,27170.0,57.5,Coconut,2263.72,Rabi
2009,Mangalore,51355,236.0,27.1,Loam,Drip,114744.0,57.0,Coconut,2290.61,Rabi
2010,Mangalore,160,321.0,26.8,Loam,Drip,1402.0,55.0,Coconut,2488.65,Rabi
2011,Mangalore,10912,3654.0,26.8,Loam,Drip,23456.0,56.0,Coconut,2652.5,Rabi
2012,Mangalore,51353,323.0,26.8,Loam,Drip,107809.0,54.0,Coconut,3010.02,Rabi
2013,Mangalore,142,324.0,37.0,Loam,Drip,1132.0,58.0,Coconut,3211.09,Rabi
2014,Mangalore,10505,3105.0,37.0,Loam,Drip,23960.0,58.0,Coconut,3364.66,Rabi
2015,Mangalore,51040,326.0,37.0,Loam,Drip,126487.0,59.0,Coconut,3871.42,Rabi
2016,Mangalore,154,327.0,38.0,Loam,Drip,804.0,50.0,Ginger,7732.46,Rabi
2017,Mangalore,10318,328.0,38.0,Loam,Drip,30362.0,54.0,Ginger,8492.92,Rabi
2018,Mangalore,48083,2903.1,38.0,Loam,Drip,124492.0,53.0,Ginger,7634.88,Rabi
2012,Mangalore,143,2903.1,39.0,Loam,Basin,792.0,59.5,Ginger,5320.7,Rabi
2013,Mangalore,9283,2903.1,39.0,Loam,Basin,34153.0,55.0,Ginger,5401.35,Rabi
2014,Mangalore,47200,2996.6,39.0,Loam,Basin,2570.0,53.0,Ginger,5824.33,Rabi
2015,Mangalore,158,2996.6,40.0,Loam,Basin,27170.0,53.5,Ginger,6442.16,Rabi
2016,Mangalore,8982,2996.6,40.0,Sandy loam,Basin,114744.0,52.5,Ginger,6676.26,Rabi
2017,Mangalore,46990,3522.8,40.0,Sandy loam,Basin,1402.0,56.0,Ginger,7693.97,Rabi
2018,Mangalore,103,3522.8,41.0,Sandy loam,Basin,23456.0,57.0,Ginger,8804.06,Rabi
2019,Mangalore,8239,3522.8,41.0,Sandy loam,Basin,107809.0,57.5,Ginger,8672.31,Rabi
2004,Mangalore,44563,3729.8,41.0,Sandy loam,Basin,1132.0,57.0,Ginger,3888.26,Rabi
2005,Mangalore,96,3729.8,42.0,Sandy loam,Basin,23960.0,55.0,Ginger,3903.02,Rabi
2006,Mangalore,6949,3729.8,42.0,Sandy loam,Basin,126487.0,56.0,Ginger,4459.39,Rabi
2007,Mangalore,44663,2746.2,42.0,Sandy loam,Basin,804.0,54.0,Ginger,3878.45,Rabi
2008,Mangalore,110,2746.2,43.0,Sandy loam,Drip,30362.0,57.0,Coconut,2047.04,Rabi
2009,Mangalore,6824,2746.2,43.0,Sandy loam,Drip,124492.0,57.5,Coconut,2130.54,Rabi
2010,Kodagu,43013,3360.0,128.0,Sandy loam,Drip,792.0,57.0,Coconut,2639.32,Rabi
2011,Kodagu,95,3360.0,129.0,Sandy loam,Drip,34153.0,55.0,Coconut,2960.6,Rabi
2012,Kodagu,6441,3360.0,130.0,Sandy loam,Drip,132551.0,56.0,Coconut,3174.43,Rabi
2013,Kodagu,4012,3605.4,131.0,Sandy loam,Drip,338.0,54.0,Coconut,3163.57,Rabi
2014,Kodagu,4877,3605.4,132.0,Sandy loam,Drip,22966.0,58.0,Coconut,3380.67,Rabi
2015,Kodagu,4930,3605.4,133.0,Sandy loam,Drip,131763.0,58.0,Coconut,3682.01,Rabi
2016,Kodagu,4954,3512.4,134.0,Sandy loam,Drip,404.0,59.0,Coconut,3965.6,Rabi
2017,Kodagu,5019,3512.4,135.0,Sandy loam,Drip,24184.0,50.0,Coconut,4084.89,Rabi
2018,Kodagu,5127,3512.4,136.0,Sandy loam,Drip,124387.0,54.0,Coconut,4243.53,Rabi
2011,Kodagu,5174,3296.0,137.0,Sandy loam,Drip,343.0,53.0,Coconut,2828.21,Rabi
2012,Kodagu,5294,3296.0,138.0,Sandy loam,Drip,23099.0,52.0,Coconut,3083.49,Rabi
2013,Kodagu,5474,3296.0,139.0,Sandy loam,Drip,117825.84,51.0,Coconut,3046.53,Rabi
2014,Kodagu,5864,3550.0,140.0,Sandy loam,Drip,336.0,57.0,Coconut,3438.77,Rabi
2015,Kodagu,7028,3550.0,141.0,Sandy loam,Drip,22594.0,57.0,Coconut,3549.97,Rabi
2016,Kodagu,7403,3550.0,142.0,Sandy loam,Drip,116481.07,60.0,Coconut,3930.47,Rabi
2017,Kodagu,7501,3654.0,143.0,Sandy loam,Drip,316.0,57.0,Coconut,3882.51,Rabi
2018,Kodagu,7714,3654.0,144.0,Sandy clay loam,Drip,21400.0,57.0,Coconut,4327.9,Rabi
2004,Kodagu,7856,3654.0,145.0,Sandy clay loam,Drip,122102.0,54.0,Coconut,1893.89,Rabi
2005,Kodagu,32,233.0,146.0,Sandy clay loam,Drip,382.0,54.5,Coconut,2128.67,Rabi
2006,Kodagu,1,233.0,147.0,Sandy clay loam,Drip,19578.0,56.6,Coconut,2127.92,Rabi
2007,Mysuru,30,233.0,148.0,Sandy clay loam,Drip,121037.0,55.5,Coconut,2377.07,Rabi
2008,Mysuru,6,234.0,149.0,Sandy clay loam,Drip,231.0,58.5,Coconut,2515.07,Rabi
2009,Mysuru,15,234.0,150.0,Sandy clay loam,Drip,18951.0,59.5,Coconut,2665.76,Rabi
